prompt,actual_ans,gen_ans,prompt_ppl,accuracy
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Mary went back to the school this morning. Yesterday Mary journeyed to the park. Yesterday Bill moved to the school. Yesterday Fred moved to the school. This morning Fred travelled to the cinema. This afternoon Mary went back to the cinema. This evening Mary went to the park. Yesterday Julie went back to the cinema.
question: Where was Mary before the cinema?
answer:",school,school,3.835784912109375,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Mary went back to the school this morning. Yesterday Mary journeyed to the park. Yesterday Bill moved to the school. Yesterday Fred moved to the school. This morning Fred travelled to the cinema. This afternoon Mary went back to the cinema. This evening Mary went to the park. Yesterday Julie went back to the cinema. This morning Julie travelled to the kitchen. This morning Bill moved to the park.
question: Where was Mary before the park?
answer:",cinema,cinema,3.7523248195648193,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the school yesterday. Fred journeyed to the office this morning. Mary went to the school yesterday. Yesterday Bill went back to the office.
question: Where was Fred before the office?
answer:",school,school,3.4070358276367188,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the school yesterday. Fred journeyed to the office this morning. Mary went to the school yesterday. Yesterday Bill went back to the office. Bill moved to the bedroom this morning. This afternoon Fred went to the kitchen.
question: Where was Bill before the bedroom?
answer:",office,office,4.011855602264404,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the school yesterday. Fred journeyed to the office this morning. Mary went to the school yesterday. Yesterday Bill went back to the office. Bill moved to the bedroom this morning. This afternoon Fred went to the kitchen. This evening Fred travelled to the cinema. This afternoon Bill moved to the park.
question: Where was Bill before the park?
answer:",bedroom,bedroom,3.4866929054260254,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the school yesterday. Fred journeyed to the office this morning. Mary went to the school yesterday. Yesterday Bill went back to the office. Bill moved to the bedroom this morning. This afternoon Fred went to the kitchen. This evening Fred travelled to the cinema. This afternoon Bill moved to the park. This morning Mary went back to the bedroom. Bill travelled to the office this evening.
question: Where was Bill before the park?
answer:",bedroom,bedroom,3.601672410964966,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the school yesterday. Fred journeyed to the office this morning. Mary went to the school yesterday. Yesterday Bill went back to the office. Bill moved to the bedroom this morning. This afternoon Fred went to the kitchen. This evening Fred travelled to the cinema. This afternoon Bill moved to the park. This morning Mary went back to the bedroom. Bill travelled to the office this evening. Julie journeyed to the park yesterday. This afternoon Mary journeyed to the park.
question: Where was Mary before the park?
answer:",bedroom,school,3.3330142498016357,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill moved to the kitchen. Bill journeyed to the cinema yesterday. This morning Julie went to the park. Julie went to the kitchen yesterday.
question: Where was Bill before the kitchen?
answer:",cinema,cinema,3.0331122875213623,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill moved to the kitchen. Bill journeyed to the cinema yesterday. This morning Julie went to the park. Julie went to the kitchen yesterday. Mary journeyed to the cinema yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Bill before the kitchen?
answer:",cinema,cinema,3.198218584060669,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill moved to the kitchen. Bill journeyed to the cinema yesterday. This morning Julie went to the park. Julie went to the kitchen yesterday. Mary journeyed to the cinema yesterday. Fred journeyed to the bedroom yesterday. Fred went to the park this afternoon. Fred went to the kitchen this morning.
question: Where was Fred before the kitchen?
answer:",bedroom,bedroom,3.154815912246704,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill moved to the kitchen. Bill journeyed to the cinema yesterday. This morning Julie went to the park. Julie went to the kitchen yesterday. Mary journeyed to the cinema yesterday. Fred journeyed to the bedroom yesterday. Fred went to the park this afternoon. Fred went to the kitchen this morning. This morning Mary travelled to the school. This afternoon Julie went back to the cinema.
question: Where was Fred before the kitchen?
answer:",bedroom,bedroom,3.146205186843872,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill moved to the kitchen. Bill journeyed to the cinema yesterday. This morning Julie went to the park. Julie went to the kitchen yesterday. Mary journeyed to the cinema yesterday. Fred journeyed to the bedroom yesterday. Fred went to the park this afternoon. Fred went to the kitchen this morning. This morning Mary travelled to the school. This afternoon Julie went back to the cinema. Fred journeyed to the cinema this evening. This afternoon Mary moved to the bedroom.
question: Where was Mary before the bedroom?
answer:",school,school,3.0840699672698975,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Fred travelled to the office. Bill journeyed to the office yesterday. Fred travelled to the park this morning. Mary travelled to the park yesterday.
question: Where was Fred before the park?
answer:",office,office,4.098952293395996,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Fred travelled to the office. Bill journeyed to the office yesterday. Fred travelled to the park this morning. Mary travelled to the park yesterday. Yesterday Julie journeyed to the cinema. This afternoon Fred journeyed to the school.
question: Where was Fred before the park?
answer:",office,office,4.06865930557251,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Fred travelled to the office. Bill journeyed to the office yesterday. Fred travelled to the park this morning. Mary travelled to the park yesterday. Yesterday Julie journeyed to the cinema. This afternoon Fred journeyed to the school. This morning Mary moved to the office. Julie moved to the kitchen this morning.
question: Where was Fred before the park?
answer:",office,office,3.694678544998169,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Fred travelled to the office. Bill journeyed to the office yesterday. Fred travelled to the park this morning. Mary travelled to the park yesterday. Yesterday Julie journeyed to the cinema. This afternoon Fred journeyed to the school. This morning Mary moved to the office. Julie moved to the kitchen this morning. This evening Fred travelled to the park. Julie moved to the cinema this afternoon.
question: Where was Julie before the cinema?
answer:",kitchen,kitchen,3.384654998779297,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Fred travelled to the office. Bill journeyed to the office yesterday. Fred travelled to the park this morning. Mary travelled to the park yesterday. Yesterday Julie journeyed to the cinema. This afternoon Fred journeyed to the school. This morning Mary moved to the office. Julie moved to the kitchen this morning. This evening Fred travelled to the park. Julie moved to the cinema this afternoon. Mary went back to the park this afternoon. This evening Julie journeyed to the kitchen.
question: Where was Julie before the kitchen?
answer:",cinema,cinema,3.32228946685791,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Julie went back to the office this morning. Fred travelled to the cinema this morning. Yesterday Julie travelled to the bedroom. Fred went back to the kitchen yesterday. Yesterday Bill went to the park. Mary moved to the kitchen yesterday.
question: Where was Julie before the office?
answer:",bedroom,bedroom,3.3008813858032227,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Julie went back to the office this morning. Fred travelled to the cinema this morning. Yesterday Julie travelled to the bedroom. Fred went back to the kitchen yesterday. Yesterday Bill went to the park. Mary moved to the kitchen yesterday. Mary went back to the cinema this morning. This afternoon Julie travelled to the cinema.
question: Where was Fred before the cinema?
answer:",kitchen,kitchen,3.403430461883545,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Julie went back to the office this morning. Fred travelled to the cinema this morning. Yesterday Julie travelled to the bedroom. Fred went back to the kitchen yesterday. Yesterday Bill went to the park. Mary moved to the kitchen yesterday. Mary went back to the cinema this morning. This afternoon Julie travelled to the cinema. This afternoon Fred travelled to the bedroom. Julie journeyed to the kitchen this evening.
question: Where was Julie before the kitchen?
answer:",cinema,office,3.1220009326934814,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Julie went back to the office this morning. Fred travelled to the cinema this morning. Yesterday Julie travelled to the bedroom. Fred went back to the kitchen yesterday. Yesterday Bill went to the park. Mary moved to the kitchen yesterday. Mary went back to the cinema this morning. This afternoon Julie travelled to the cinema. This afternoon Fred travelled to the bedroom. Julie journeyed to the kitchen this evening. Fred went to the cinema this evening. This morning Bill travelled to the bedroom.
question: Where was Bill before the bedroom?
answer:",park,park,2.8160321712493896,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Julie went back to the office this morning. Fred travelled to the cinema this morning. Yesterday Julie travelled to the bedroom. Fred went back to the kitchen yesterday. Yesterday Bill went to the park. Mary moved to the kitchen yesterday. Mary went back to the cinema this morning. This afternoon Julie travelled to the cinema. This afternoon Fred travelled to the bedroom. Julie journeyed to the kitchen this evening. Fred went to the cinema this evening. This morning Bill travelled to the bedroom. Bill travelled to the cinema this evening. This afternoon Bill travelled to the office.
question: Where was Bill before the office?
answer:",bedroom,cinema,2.7415332794189453,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill journeyed to the bedroom. Yesterday Bill went to the cinema. Mary moved to the bedroom yesterday. Julie journeyed to the cinema yesterday.
question: Where was Bill before the bedroom?
answer:",cinema,cinema,3.4715046882629395,0.78
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: This morning Bill journeyed to the bedroom. Yesterday Bill went to the cinema. Mary moved to the bedroom yesterday. Julie journeyed to the cinema yesterday. Julie went to the office this morning. This afternoon Bill travelled to the kitchen.
question: Where was Julie before the office?
answer:",cinema,cinema,3.6947247982025146,0.78
